,count,alive,healthy,boroname,nta,nta_name,area (sq-ft),Median Income,Margin of Error,fraction alive,fraction healthy,density
36081028800,950,907,849,Queens,QN76,Baisley Park,8797331.25483,59792.0,9248,0.954736842105,0.893684210526,0.000103099448427
36081028900,344,330,319,Queens,QN28,Jackson Heights,1859020.46313,61011.0,8694,0.959302325581,0.927325581395,0.000177512838909
36081029100,391,370,351,Queens,QN28,Jackson Heights,2757506.8396,33785.0,9306,0.946291560102,0.897698209719,0.000134179177613
36081029300,109,108,104,Queens,QN63,Woodside,1685392.72571,48355.0,17055,0.990825688073,0.954128440367,6.40800202543e-05
36081029400,1020,939,897,Queens,QN02,Springfield Gardens North,11455690.2362,65471.0,13197,0.920588235294,0.879411764706,8.19679984915e-05
36081029500,178,174,169,Queens,QN63,Woodside,1972793.0638,69539.0,10338,0.977528089888,0.949438202247,8.81998234852e-05
36081029700,285,258,237,Queens,QN63,Woodside,5495566.56382,55536.0,12719,0.905263157895,0.831578947368,4.69469338609e-05
36081029900,31,30,29,Queens,QN99,park-cemetery-etc-Queens,4515403.27855,,**,0.967741935484,0.935483870968,6.6439248389e-06
36081030600,989,938,920,Queens,QN03,Springfield Gardens South-Brookville,14405168.345,66974.0,23963,0.948432760364,0.93023255814,6.51155180929e-05
36081030902,604,572,543,Queens,QN28,Jackson Heights,4454458.6623,46136.0,10475,0.94701986755,0.899006622517,0.000128410665215
36081030903,572,544,516,Queens,QN28,Jackson Heights,3785525.77252,54185.0,7403,0.951048951049,0.902097902098,0.000143705269146
36081030904,544,524,484,Queens,QN28,Jackson Heights,4328478.14747,53094.0,14883,0.963235294118,0.889705882353,0.000121058714437
36081031700,912,865,837,Queens,QN72,Steinway,7587313.73766,64207.0,17140,0.948464912281,0.917763157895,0.00011400609358
36081032000,1151,1115,1090,Queens,QN03,Springfield Gardens South-Brookville,11201921.7454,71806.0,8346,0.968722849696,0.947002606429,9.95364925182e-05
36081032700,270,258,246,Queens,QN28,Jackson Heights,1623732.5912,58214.0,10743,0.955555555556,0.911111111111,0.000158893158515
36081032800,442,422,415,Queens,QN66,Laurelton,3952889.77867,58125.0,5860,0.954751131222,0.938914027149,0.000106757340485
36081032900,562,533,508,Queens,QN28,Jackson Heights,4703696.53895,53495.0,14121,0.948398576512,0.903914590747,0.000113315133233
36081033000,1328,1269,1259,Queens,QN02,Springfield Gardens North,8812000.37251,78269.0,14114,0.955572289157,0.948042168675,0.000144008164589
36081033100,150,132,125,Queens,QN98,Airport,31527375.5337,,**,0.88,0.833333333333,4.18683755833e-06
36081033401,550,532,525,Queens,QN08,St. Albans,6034825.01283,69320.0,12983,0.967272727273,0.954545454545,8.81550001647e-05
36081033402,619,601,598,Queens,QN02,Springfield Gardens North,8160746.67852,45991.0,10015,0.970920840065,0.966074313409,7.36452218989e-05
36081033700,201,196,192,Queens,QN28,Jackson Heights,1623669.21558,57554.0,17563,0.975124378109,0.955223880597,0.000120714242851
36081033900,190,181,178,Queens,QN28,Jackson Heights,1623371.59833,70333.0,14642,0.952631578947,0.936842105263,0.000111496345129
36081034700,356,337,319,Queens,QN28,Jackson Heights,3981949.7397,47614.0,4569,0.946629213483,0.89606741573,8.46319069877e-05
36081035100,188,180,169,Queens,QN28,Jackson Heights,1498730.09549,58433.0,10156,0.957446808511,0.898936170213,0.000120101678442
36081035200,547,508,499,Queens,QN08,St. Albans,6514364.169,74336.0,19823,0.928702010969,0.912248628885,7.7981516971e-05
36081035300,242,224,213,Queens,QN27,East Elmhurst,1670746.13885,45610.0,8930,0.925619834711,0.880165289256,0.000134071834608
36081035700,727,685,667,Queens,QN27,East Elmhurst,6503534.8989,47763.0,12980,0.942228335626,0.917469050894,0.000105327335157
36081035800,705,670,627,Queens,QN66,Laurelton,5641713.79748,75368.0,12514,0.950354609929,0.889361702128,0.000118758239792
36081036100,263,254,249,Queens,QN27,East Elmhurst,1693934.91564,41990.0,9237,0.965779467681,0.946768060837,0.000149946729154
36081036300,205,199,195,Queens,QN27,East Elmhurst,1449334.88849,52841.0,12934,0.970731707317,0.951219512195,0.00013730436049
36081036500,190,174,165,Queens,QN27,East Elmhurst,1787997.75905,49375.0,17307,0.915789473684,0.868421052632,9.73155582099e-05
36081036600,273,258,252,Queens,QN08,St. Albans,3983781.67175,69250.0,23055,0.945054945055,0.923076923077,6.47625852163e-05
36081036700,203,197,194,Queens,QN27,East Elmhurst,2109115.33496,60000.0,12528,0.970443349754,0.955665024631,9.34040906794e-05
36081036800,163,150,135,Queens,QN08,St. Albans,2511265.28918,71923.0,10428,0.920245398773,0.828220858896,5.97308458992e-05
36081037100,113,111,109,Queens,QN27,East Elmhurst,1941692.56974,47209.0,13978,0.982300884956,0.964601769912,5.7166619335e-05
36081037300,223,211,199,Queens,QN27,East Elmhurst,2570489.24647,56320.0,1986,0.946188340807,0.892376681614,8.20855408323e-05
36081037500,238,229,211,Queens,QN26,North Corona,1649123.59276,45655.0,6863,0.96218487395,0.886554621849,0.000138861635966
36081037600,731,689,679,Queens,QN08,St. Albans,8230896.92056,72198.0,7145,0.942544459644,0.928864569083,8.37089817367e-05
36081037700,238,225,216,Queens,QN26,North Corona,1580389.22153,46276.0,6265,0.945378151261,0.90756302521,0.000142369991477
36081037900,302,285,281,Queens,QN26,North Corona,2120846.44733,48523.0,8076,0.943708609272,0.930463576159,0.00013438030856
36081038100,396,369,357,Queens,QN26,North Corona,3062889.34494,48311.0,8517,0.931818181818,0.901515151515,0.000120474479631
36081038301,27,24,23,Queens,QN99,park-cemetery-etc-Queens,6410428.36178,,**,0.888888888889,0.851851851852,3.743899572e-06
36081038302,354,337,317,Queens,QN99,park-cemetery-etc-Queens,54756031.9847,,**,0.95197740113,0.895480225989,6.15457307232e-06
36081038400,277,250,233,Queens,QN08,St. Albans,3206706.15323,62500.0,9063,0.902527075812,0.841155234657,7.79616179512e-05
36081039400,302,281,278,Queens,QN08,St. Albans,3749394.04015,57391.0,10217,0.930463576159,0.920529801325,7.49454437146e-05
36081039800,200,174,167,Queens,QN08,St. Albans,2164072.42045,62375.0,16635,0.87,0.835,8.04039635438e-05
36081039900,149,142,141,Queens,QN25,Corona,1819609.05144,46362.0,6445,0.953020134228,0.946308724832,7.80387412822e-05
36081040000,198,188,184,Queens,QN08,St. Albans,2112654.24603,73516.0,13886,0.949494949495,0.929292929293,8.89875853341e-05
36081040100,288,277,271,Queens,QN26,North Corona,2267584.44527,47702.0,9173,0.961805555556,0.940972222222,0.000122156420934
36081040200,263,254,252,Queens,QN08,St. Albans,2352448.77113,81607.0,15835,0.965779467681,0.958174904943,0.00010797259567
36081040300,213,208,200,Queens,QN26,North Corona,2137394.95431,46188.0,10933,0.976525821596,0.93896713615,9.7314723973e-05
36081040400,447,416,405,Queens,QN08,St. Albans,5092779.1317,53417.0,16816,0.930648769575,0.906040268456,8.16842806731e-05
36081040500,134,121,119,Queens,QN26,North Corona,1393598.34545,42557.0,9021,0.902985074627,0.888059701493,8.68255910285e-05
36081040700,265,248,240,Queens,QN26,North Corona,2147774.73122,43355.0,9905,0.935849056604,0.905660377358,0.000115468347958
36081040900,188,179,177,Queens,QN26,North Corona,1641232.54966,50045.0,5674,0.952127659574,0.941489361702,0.000109064373624
36081041100,219,214,195,Queens,QN25,Corona,1481730.56999,47448.0,15136,0.977168949772,0.890410958904,0.000144425717019
36081041300,203,193,177,Queens,QN25,Corona,1709061.30136,50745.0,8966,0.950738916256,0.871921182266,0.000112927488234
36081041400,352,342,336,Queens,QN01,South Jamaica,5132816.40318,40682.0,9581,0.971590909091,0.954545454545,6.66300863183e-05
36081041500,202,196,184,Queens,QN25,Corona,1866262.03297,40345.0,7744,0.970297029703,0.910891089109,0.00010502276558
36081042400,553,508,491,Queens,QN08,St. Albans,5544421.1937,79375.0,34251,0.918625678119,0.887884267631,9.16236307186e-05
36081042600,146,136,128,Queens,QN08,St. Albans,5575765.6398,,**,0.931506849315,0.876712328767,2.43912690715e-05
36081042700,193,180,168,Queens,QN25,Corona,1838967.67938,43031.0,9967,0.932642487047,0.870466321244,9.78810024876e-05
36081043200,391,367,360,Queens,QN08,St. Albans,2600532.49812,88750.0,14676,0.938618925831,0.920716112532,0.000141124942782
36081043400,337,330,326,Queens,QN01,South Jamaica,2213959.9153,88500.0,20837,0.979228486647,0.967359050445,0.000149054189156
36081043701,108,103,97,Queens,QN25,Corona,1615375.89078,50817.0,16041,0.953703703704,0.898148148148,6.37622491384e-05
36081043702,184,174,151,Queens,QN25,Corona,1951899.2991,37904.0,6289,0.945652173913,0.820652173913,8.91439430714e-05
36081043900,162,145,133,Queens,QN25,Corona,1772849.11114,41088.0,13868,0.895061728395,0.820987654321,8.17892504719e-05
36081044000,207,188,179,Queens,QN01,South Jamaica,4055561.19685,52237.0,11700,0.908212560386,0.864734299517,4.6356099902e-05
36081044301,136,129,125,Queens,QN25,Corona,1437697.86661,20273.0,8275,0.948529411765,0.919117647059,8.97267798722e-05
36081044302,329,318,294,Queens,QN25,Corona,2992542.39288,54569.0,7371,0.966565349544,0.893617021277,0.000106264158782
36081044400,402,380,359,Queens,QN61,Jamaica,9708088.77454,37054.0,10457,0.945273631841,0.893034825871,3.91426169275e-05
36081044601,282,263,243,Queens,QN61,Jamaica,2419638.94695,36553.0,7776,0.932624113475,0.86170212766,0.000108693902589
36081044602,181,178,173,Queens,QN61,Jamaica,1830580.37471,42384.0,8110,0.983425414365,0.955801104972,9.72369213934e-05
36081044800,281,263,259,Queens,QN35,Briarwood-Jamaica Hills,2240965.72164,51184.0,9732,0.935943060498,0.921708185053,0.000117360117319
36081045000,278,274,271,Queens,QN35,Briarwood-Jamaica Hills,1819154.15771,62383.0,12319,0.985611510791,0.974820143885,0.000150619450715
36081045200,123,118,113,Queens,QN35,Briarwood-Jamaica Hills,2217107.87732,40313.0,26942,0.959349593496,0.918699186992,5.32224891748e-05
36081045400,299,287,284,Queens,QN35,Briarwood-Jamaica Hills,2517110.83184,53458.0,12343,0.959866220736,0.94983277592,0.000114019611838
36081045500,34,32,29,Queens,QN25,Corona,1594376.57931,46275.0,4303,0.941176470588,0.852941176471,2.00705406836e-05
36081045600,252,243,242,Queens,QN35,Briarwood-Jamaica Hills,1696420.22215,61950.0,24086,0.964285714286,0.960317460317,0.000143242810258
36081045700,176,167,164,Queens,QN29,Elmhurst,1620253.97827,60583.0,11297,0.948863636364,0.931818181818,0.000103070260737
36081045800,341,329,323,Queens,QN06,Jamaica Estates-Holliswood,2638048.10128,54000.0,13408,0.964809384164,0.947214076246,0.000124713419683
36081045900,197,191,184,Queens,QN29,Elmhurst,1473337.16604,56806.0,10983,0.969543147208,0.934010152284,0.000129637671812
36081046000,326,296,283,Queens,QN61,Jamaica,2381695.31835,28113.0,5209,0.907975460123,0.868098159509,0.00012428122007
36081046100,130,126,126,Queens,QN29,Elmhurst,1226622.48684,44757.0,7667,0.969230769231,0.969230769231,0.000102721090924
36081046200,300,277,261,Queens,QN61,Jamaica,2685518.57885,47524.0,8113,0.923333333333,0.87,0.000103145814064
36081046300,166,157,149,Queens,QN29,Elmhurst,1710782.39634,42720.0,4698,0.94578313253,0.897590361446,9.17708764925e-05
36081046400,350,327,322,Queens,QN06,Jamaica Estates-Holliswood,2430135.78454,95250.0,28027,0.934285714286,0.92,0.000134560382214
36081046500,215,209,205,Queens,QN29,Elmhurst,1396723.02886,42344.0,17868,0.972093023256,0.953488372093,0.000149635966245
36081046600,240,231,223,Queens,QN06,Jamaica Estates-Holliswood,2589134.11959,52477.0,11205,0.9625,0.929166666667,8.92190166018e-05
36081046700,231,221,206,Queens,QN29,Elmhurst,1528977.75746,34214.0,9427,0.95670995671,0.891774891775,0.000144541016978
36081046800,373,362,353,Queens,QN61,Jamaica,2471077.98323,42089.0,8676,0.970509383378,0.946380697051,0.000146494769674
36081046900,226,213,205,Queens,QN29,Elmhurst,1629557.55254,45048.0,5197,0.942477876106,0.907079646018,0.000130710326658
36081047000,337,327,325,Queens,QN61,Jamaica,2471021.54936,53409.0,9751,0.970326409496,0.964391691395,0.000132333932937
36081047100,132,130,124,Queens,QN29,Elmhurst,1692064.86033,46855.0,6460,0.984848484848,0.939393939394,7.68292061657e-05
36081047200,603,574,569,Queens,QN06,Jamaica Estates-Holliswood,5532951.50377,65592.0,9191,0.951907131012,0.943615257048,0.000103742098518
36081047300,239,234,225,Queens,QN29,Elmhurst,1958959.62694,52500.0,4878,0.979079497908,0.941422594142,0.000119451160086
36081047500,436,425,389,Queens,QN29,Elmhurst,3439977.72374,54130.0,16452,0.974770642202,0.892201834862,0.000123547311678
36081047600,146,141,139,Queens,QN06,Jamaica Estates-Holliswood,5807728.73797,86750.0,43654,0.965753424658,0.952054794521,2.42779934053e-05
36081047800,462,429,414,Queens,QN06,Jamaica Estates-Holliswood,7028450.39994,80149.0,12076,0.928571428571,0.896103896104,6.10376364047e-05
36081047900,405,391,370,Queens,QN50,Elmhurst-Maspeth,4181150.59796,46956.0,5183,0.965432098765,0.913580246914,9.35149286875e-05
36081048000,246,238,235,Queens,QN61,Jamaica,2484765.36426,60398.0,14355,0.967479674797,0.955284552846,9.57836918621e-05
36081048100,142,135,130,Queens,QN29,Elmhurst,1496671.33097,35654.0,8092,0.950704225352,0.915492957746,9.0200164329e-05
36081048200,254,244,231,Queens,QN07,Hollis,2454003.58087,83333.0,24482,0.96062992126,0.909448818898,9.94293577654e-05
36081048300,212,201,195,Queens,QN50,Elmhurst-Maspeth,2399980.59303,43019.0,7199,0.948113207547,0.919811320755,8.37506772279e-05
36081048400,428,413,394,Queens,QN07,Hollis,4466742.56934,61184.0,12078,0.964953271028,0.920560747664,9.24611153629e-05
36081048500,348,327,317,Queens,QN50,Elmhurst-Maspeth,3666289.00574,53194.0,8658,0.939655172414,0.91091954023,8.91910047157e-05
36081048900,198,185,179,Queens,QN50,Elmhurst-Maspeth,3743760.54742,65625.0,15429,0.934343434343,0.90404040404,4.94155536009e-05
36081049200,446,422,414,Queens,QN06,Jamaica Estates-Holliswood,5157271.23751,54432.0,6202,0.946188340807,0.928251121076,8.18262178903e-05
36081049301,167,152,147,Queens,QN30,Maspeth,1764042.76764,60426.0,9710,0.910179640719,0.880239520958,8.61657113922e-05
36081049302,314,288,282,Queens,QN30,Maspeth,2966532.18083,60268.0,11797,0.917197452229,0.898089171975,9.70830526839e-05
36081049500,155,143,141,Queens,QN30,Maspeth,1321263.62632,60594.0,14946,0.922580645161,0.909677419355,0.00010822972581
36081049600,363,332,300,Queens,QN34,Queens Village,2943686.95491,73013.0,15041,0.914600550964,0.826446280992,0.000112783731791
36081049700,189,168,158,Queens,QN30,Maspeth,2127232.69868,45417.0,3935,0.888888888889,0.835978835979,7.89758450518e-05
36081049900,342,328,318,Queens,QN29,Elmhurst,5062264.26629,57813.0,10504,0.959064327485,0.929824561404,6.47931405289e-05
36081050000,304,292,288,Queens,QN07,Hollis,3612066.0979,40044.0,10930,0.960526315789,0.947368421053,8.08401596443e-05
36081050201,148,136,130,Queens,QN07,Hollis,1810554.36802,74813.0,9382,0.918918918919,0.878378378378,7.51151152388e-05
36081050202,274,264,260,Queens,QN07,Hollis,1645285.31402,61618.0,10928,0.963503649635,0.948905109489,0.000160458491758
36081050400,308,279,274,Queens,QN07,Hollis,2327566.89971,64554.0,12021,0.905844155844,0.88961038961,0.000119867660962
36081050500,153,147,147,Queens,QN21,Middle Village,1224020.3341,62625.0,14975,0.960784313725,0.960784313725,0.000120096044081
36081050600,308,297,294,Queens,QN07,Hollis,2218356.93256,81875.0,14483,0.964285714286,0.954545454545,0.000133882873239
36081050700,467,451,435,Queens,QN21,Middle Village,3934962.43291,75865.0,10041,0.96573875803,0.93147751606,0.000114613546556
36081050800,298,285,284,Queens,QN07,Hollis,2363416.27742,66250.0,25964,0.956375838926,0.953020134228,0.00012058815145
36081051000,231,225,223,Queens,QN07,Hollis,1989781.12357,115069.0,44072,0.974025974026,0.965367965368,0.000113077763848
36081051100,362,340,329,Queens,QN30,Maspeth,3048433.92604,70337.0,10193,0.939226519337,0.908839779006,0.000111532678171
36081051200,550,532,523,Queens,QN34,Queens Village,4044798.63073,68625.0,20046,0.967272727273,0.950909090909,0.000131526943259
36081051300,222,209,209,Queens,QN30,Maspeth,2082794.29342,55281.0,8085,0.941441441441,0.941441441441,0.00010034596343
36081051500,318,303,298,Queens,QN30,Maspeth,2419820.73247,69560.0,9476,0.952830188679,0.937106918239,0.000125215887249
36081051600,138,133,125,Queens,QN34,Queens Village,1983892.44753,54620.0,14398,0.963768115942,0.905797101449,6.70399245511e-05
36081051700,301,288,277,Queens,QN30,Maspeth,2639981.84185,59412.0,13051,0.956810631229,0.920265780731,0.000109091659433
36081051800,233,220,218,Queens,QN08,St. Albans,1827884.20896,81397.0,12424,0.944206008584,0.935622317597,0.000120357733231
36081052000,256,249,248,Queens,QN08,St. Albans,1853857.83413,102625.0,33116,0.97265625,0.96875,0.000134314506439
36081052100,211,199,188,Queens,QN30,Maspeth,2033478.61567,60260.0,18426,0.943127962085,0.890995260664,9.78618601969e-05
36081052200,263,255,254,Queens,QN08,St. Albans,1827899.34687,81923.0,18145,0.969581749049,0.965779467681,0.0001395043991
36081052400,361,347,346,Queens,QN08,St. Albans,2111656.3039,75393.0,10876,0.961218836565,0.958448753463,0.000164325983996
36081052500,178,167,162,Queens,QN30,Maspeth,2175165.12591,57813.0,13565,0.938202247191,0.910112359551,7.67757803813e-05
36081052600,234,225,225,Queens,QN08,St. Albans,1962757.76448,60729.0,9043,0.961538461538,0.961538461538,0.000114634624849
36081052800,205,194,192,Queens,QN08,St. Albans,1941631.02616,57500.0,16352,0.946341463415,0.936585365854,9.99159971108e-05
36081053000,219,211,211,Queens,QN08,St. Albans,2477580.92338,64583.0,10749,0.963470319635,0.963470319635,8.51637167565e-05
36081053100,407,382,368,Queens,QN30,Maspeth,4558842.34543,41605.0,9977,0.938574938575,0.904176904177,8.37932025403e-05
36081053200,142,136,134,Queens,QN34,Queens Village,2043402.25549,86950.0,7047,0.957746478873,0.943661971831,6.6555666969e-05
36081053401,270,244,229,Queens,QN33,Cambria Heights,2799985.29399,65583.0,25155,0.903703703704,0.848148148148,8.71433148323e-05
36081053500,141,138,138,Queens,QN30,Maspeth,5465859.24127,50750.0,11247,0.978723404255,0.978723404255,2.52476315083e-05
36081053601,149,140,138,Queens,QN34,Queens Village,2059465.98843,65750.0,27151,0.939597315436,0.926174496644,6.79787871159e-05
36081053800,184,174,166,Queens,QN34,Queens Village,2031701.23342,74844.0,21052,0.945652173913,0.902173913043,8.56425133469e-05
36081053900,661,617,533,Queens,QN20,Ridgewood,6525759.68907,60833.0,18607,0.93343419062,0.806354009077,9.45483789471e-05
36081054000,395,375,368,Queens,QN34,Queens Village,5627808.74602,48040.0,9764,0.949367088608,0.93164556962,6.66333944389e-05
36081054200,690,626,583,Queens,QN34,Queens Village,5824785.49092,70798.0,13730,0.907246376812,0.844927536232,0.00010747176887
36081054500,225,207,190,Queens,QN20,Ridgewood,1221365.56287,52214.0,10069,0.92,0.844444444444,0.000169482427123
36081054700,268,251,212,Queens,QN20,Ridgewood,1390289.41571,53465.0,9985,0.936567164179,0.791044776119,0.000180537949267
36081054800,308,291,272,Queens,QN34,Queens Village,2423672.42694,72750.0,15604,0.944805194805,0.883116883117,0.000120065730321
36081054900,325,296,258,Queens,QN20,Ridgewood,1767827.17131,40797.0,4499,0.910769230769,0.793846153846,0.000167437182098
36081055100,437,395,352,Queens,QN20,Ridgewood,1669725.76685,45179.0,7622,0.903890160183,0.805491990847,0.000236565792924
36081055200,416,383,373,Queens,QN34,Queens Village,4393479.56895,52917.0,13173,0.920673076923,0.896634615385,8.71746400522e-05
36081055300,272,252,240,Queens,QN20,Ridgewood,1475828.66868,46780.0,9206,0.926470588235,0.882352941176,0.000170751527835
36081055400,329,308,293,Queens,QN34,Queens Village,2368771.89926,63542.0,15406,0.936170212766,0.890577507599,0.000130025183132
36081055500,199,190,169,Queens,QN20,Ridgewood,1654116.34917,46169.0,7059,0.954773869347,0.849246231156,0.000114864954993
36081055600,449,421,400,Queens,QN34,Queens Village,2442153.38632,71985.0,5313,0.937639198218,0.890868596882,0.000172388844353
36081055700,366,356,327,Queens,QN20,Ridgewood,2577327.15052,42147.0,4067,0.972677595628,0.893442622951,0.000138127594678
36081055800,354,325,300,Queens,QN34,Queens Village,2070613.57572,81600.0,15835,0.918079096045,0.847457627119,0.000156958306374
36081055900,96,85,78,Queens,QN20,Ridgewood,1747160.51711,60625.0,14172,0.885416666667,0.8125,4.86503667909e-05
36081056000,360,345,332,Queens,QN34,Queens Village,2300763.02867,60536.0,13209,0.958333333333,0.922222222222,0.000149950253764
36081056100,95,93,87,Queens,QN99,park-cemetery-etc-Queens,31217234.2497,112188.0,36620,0.978947368421,0.915789473684,2.97912362306e-06
36081056200,238,224,215,Queens,QN34,Queens Village,1729177.29963,88958.0,20842,0.941176470588,0.903361344538,0.000129541372101
36081056400,144,128,121,Queens,QN34,Queens Village,2025524.27726,52536.0,14475,0.888888888889,0.840277777778,6.31935155935e-05
36081056500,71,64,57,Queens,QN19,Glendale,1304509.5439,50893.0,11655,0.901408450704,0.802816901408,4.90605839561e-05
36081056600,261,237,230,Queens,QN34,Queens Village,2097114.19117,71087.0,19411,0.908045977011,0.88122605364,0.000113012443957
36081056700,703,666,630,Queens,QN19,Glendale,3395490.45233,80838.0,9916,0.947368421053,0.896159317212,0.00019614250411
36081056800,589,540,509,Queens,QN34,Queens Village,9138742.14842,64858.0,15589,0.916808149406,0.864176570458,5.9089094673e-05
36081057700,280,266,246,Queens,QN19,Glendale,2030058.53918,66983.0,7936,0.95,0.878571428571,0.000131030704222
36081057900,147,145,142,Queens,QN19,Glendale,743111.091483,53542.0,14415,0.986394557823,0.965986394558,0.00019512560324
36081058000,289,262,235,Queens,QN34,Queens Village,5917014.34363,76227.0,9536,0.906574394464,0.813148788927,4.42790881996e-05
36081058100,247,240,227,Queens,QN20,Ridgewood,1549682.76744,52560.0,8745,0.971659919028,0.919028340081,0.00015487040641
36081058200,517,489,444,Queens,QN34,Queens Village,6066864.69113,83167.0,12972,0.94584139265,0.858800773694,8.06017646504e-05
36081058300,380,363,335,Queens,QN20,Ridgewood,1528044.18903,54688.0,19936,0.955263157895,0.881578947368,0.000237558574946
36081058500,381,373,334,Queens,QN20,Ridgewood,1842457.07731,52917.0,9121,0.979002624672,0.876640419948,0.000202447049971
36081058700,342,324,289,Queens,QN20,Ridgewood,1549455.35843,47331.0,10824,0.947368421053,0.845029239766,0.000209105733984
36081058900,359,330,305,Queens,QN20,Ridgewood,1780244.76189,38152.0,7831,0.91922005571,0.849582172702,0.00018536776912
36081059000,227,213,206,Queens,QN33,Cambria Heights,1702017.06768,69022.0,28071,0.938325991189,0.907488986784,0.000125145631054
36081059100,398,372,363,Queens,QN20,Ridgewood,2174921.35472,56932.0,21984,0.934673366834,0.912060301508,0.000171040667375
36081059200,131,122,114,Queens,QN33,Cambria Heights,2441953.79331,81447.0,28699,0.931297709924,0.870229007634,4.9959995285e-05
36081059300,381,355,341,Queens,QN20,Ridgewood,2719007.52044,52641.0,4079,0.931758530184,0.89501312336,0.000130562345757
36081059400,300,289,273,Queens,QN33,Cambria Heights,2389902.25565,89500.0,19338,0.963333333333,0.91,0.000120925447606
36081059500,484,454,423,Queens,QN20,Ridgewood,4206657.72842,52159.0,9813,0.938016528926,0.873966942149,0.000107924159585
36081059600,223,209,205,Queens,QN33,Cambria Heights,2094112.16031,74583.0,24574,0.937219730942,0.919282511211,9.98036322797e-05
36081059800,205,189,182,Queens,QN33,Cambria Heights,2227865.35712,83021.0,26264,0.921951219512,0.887804878049,8.48345701844e-05
36081059900,168,159,155,Queens,QN30,Maspeth,1368119.25702,57697.0,17480,0.946428571429,0.922619047619,0.000116217938739
36081060000,212,202,195,Queens,QN33,Cambria Heights,1902339.45146,87708.0,21437,0.952830188679,0.919811320755,0.000106185044864
36081060100,175,171,168,Queens,QN30,Maspeth,1661594.13162,67330.0,10488,0.977142857143,0.96,0.000102913218545
36081060300,128,125,123,Queens,QN21,Middle Village,1952653.17791,75313.0,18775,0.9765625,0.9609375,6.4015464402e-05
36081060600,243,237,230,Queens,QN33,Cambria Heights,2317297.13455,83452.0,23634,0.975308641975,0.946502057613,0.000102274324888
36081060701,30,28,25,Queens,QN21,Middle Village,7642774.66583,,**,0.933333333333,0.833333333333,3.6635909371e-06
36081060800,225,211,205,Queens,QN33,Cambria Heights,2271701.66171,84821.0,23491,0.937777777778,0.911111111111,9.28819147146e-05
36081061000,217,204,195,Queens,QN33,Cambria Heights,2619530.99097,71766.0,4954,0.940092165899,0.898617511521,7.78765361827e-05
36081061200,280,264,252,Queens,QN33,Cambria Heights,2830128.08102,104500.0,33284,0.942857142857,0.9,9.32819972956e-05
36081061301,621,596,582,Queens,QN20,Ridgewood,7603813.96104,52153.0,27661,0.959742351047,0.937198067633,7.83817177871e-05
36081061302,39,39,39,Queens,QN20,Ridgewood,5511490.9438,,**,1.0,1.0,7.0761252078e-06
36081061400,359,346,333,Queens,QN33,Cambria Heights,2772036.23195,101473.0,12122,0.963788300836,0.927576601671,0.000124817993362
36081061601,535,507,468,Queens,QN66,Laurelton,4099344.35201,97679.0,18062,0.947663551402,0.87476635514,0.000123678314497
36081061602,201,194,188,Queens,QN05,Rosedale,4554253.6084,89063.0,23614,0.965174129353,0.935323383085,4.25975399442e-05
36081061800,332,316,310,Queens,QN66,Laurelton,2600036.21658,60938.0,21240,0.951807228916,0.933734939759,0.000121536768598
36081061900,207,188,181,Queens,QN21,Middle Village,2551803.21085,69004.0,13333,0.908212560386,0.874396135266,7.36733926819e-05
36081062000,227,217,202,Queens,QN66,Laurelton,2387805.60047,91538.0,10132,0.955947136564,0.88986784141,9.08784199004e-05
36081062100,208,195,186,Queens,QN21,Middle Village,2795882.73194,56154.0,7698,0.9375,0.894230769231,6.97454144884e-05
36081062200,384,369,346,Queens,QN33,Cambria Heights,4707928.64988,77813.0,11911,0.9609375,0.901041666667,7.83784180776e-05
36081062300,285,264,255,Queens,QN19,Glendale,1688804.28226,68207.0,20915,0.926315789474,0.894736842105,0.000156323620667
36081062400,58,47,42,Queens,QN99,park-cemetery-etc-Queens,5374590.64009,,**,0.810344827586,0.724137931034,8.7448520543e-06
36081062500,365,339,328,Queens,QN19,Glendale,2137199.21439,62263.0,9911,0.928767123288,0.898630136986,0.000158618811816
36081062600,341,326,307,Queens,QN66,Laurelton,4664112.65696,86196.0,10523,0.956011730205,0.900293255132,6.98953957541e-05
36081062700,397,390,375,Queens,QN19,Glendale,1693386.23859,66380.0,9621,0.982367758186,0.944584382872,0.000230307765064
36081062900,282,267,262,Queens,QN19,Glendale,1987938.3295,60156.0,11170,0.946808510638,0.929078014184,0.000134310001491
36081063000,121,115,110,Queens,QN66,Laurelton,2071306.61159,80417.0,49742,0.95041322314,0.909090909091,5.55205102695e-05
36081063200,301,285,268,Queens,QN66,Laurelton,3192811.83956,84167.0,13975,0.946843853821,0.890365448505,8.9263011515e-05
36081063301,270,242,238,Queens,QN19,Glendale,1450127.30331,62604.0,17998,0.896296296296,0.881481481481,0.000166881900263
36081063302,284,272,264,Queens,QN19,Glendale,1493062.54001,66983.0,8631,0.957746478873,0.929577464789,0.000182175891974
36081063500,323,304,298,Queens,QN19,Glendale,2043270.88022,70750.0,18041,0.941176470588,0.922600619195,0.000148781056366
36081063700,657,597,556,Queens,QN19,Glendale,7453292.65753,84738.0,17990,0.908675799087,0.846270928463,8.00988271133e-05
36081063800,796,737,707,Queens,QN05,Rosedale,7459178.33414,104112.0,6976,0.925879396985,0.888190954774,9.88044482898e-05
36081063900,320,283,264,Queens,QN19,Glendale,2596484.88098,68472.0,12546,0.884375,0.825,0.000108993509677
